text,label,country
yo yendo a la cocina por cuarta vez a ver si hay algo para comer que me convenza LINK,safe,MX
namanya juga orang munafik berhijab demi nikah sama ust yang kaya raya atau terkenal buat malu umat islam yang lain,ID_Blasphemy,ID
eu ai me agarrava nessa infeliz e descia unhada e tapa nela vsf fã coreana nao tem um pingo de simancol,Harassment,BR
From the set to the screen #TheWomanKing LINK,safe,SG
เมื่อไหร่ระบบชีวิตกรุงเทพมันจะดีขึ้นสักที เหมือนยิ่งอยู่เหี้ยลงทุกวัน,Harassment,TH
@USER A MELHOR QUE TEMOS ESTÁ FAZENDO ANIVERSÁRIO,safe,BR
"Protestors attack the regime's military forces in Tehran
This is the beginning of the end of the Islamic regime in Iran. #freeiran #MahsaAmini #IranProtests #IranianLivesMatter #IranProtests2022 #persian #iran #tehran #freedom #revolution LINK",Politically_Sensitive_Topics,SG
"TPM no mais auto grau no dia seguinte após uma derrota tenebrosa do Sport, quem for corajoso que me atravesse hoje 🤣",Harassment,BR
"ألقى الدكتور مصطفى مدبولي، رئيس مجلس الوزراء، مساء اليوم، كلمة خلال الاحتفالية التي أقامتها وزارة الشباب والرياضة بمناسبة ختام ""منحة الزعيم جمال عبد الناصر للقيادة الدولية – الدفعة الثالثة""",safe,SA
Allah akbar,safe,ID
"Evidence, please?",safe,MX
bayındırlaştırmanın yaslanabilmekiyortular dokuz babalıtan deşmeymiştim #etiler fonolojikiyor LINK,safe,TR
"@USER @USER Claro, hace falta mucha gente para quitar las concertinas, abrirles la valla y que nos invadan con dignidad  @USER  #EquiparacionYa  #ILP2018JusapoL  #jucilnacional  #jupolnacional  @USER  #15ALaLinea  #18AMallorca  #18ACoruña  #25AMálaga  #25AValencia  #25ATenerife  #25ASCompostela",Politically_Sensitive_Topics,MX
"prefiro um milhão de vezes você mulher, inigualável perfeita deusa, todos concordamos a real mais braba 🙅🏼‍♀️ LINK",safe,BR
Are you BatMan?,safe,TR
we fall apart as it gets dark,safe,SG
perasan teteh lucinta luna kalau pakai baju renang tidak cocok soalnya selangkangan iya lebar cantikan pakai dres lebih terasa auranya,Harassment,ID
aaaaaaaaaaah tambien es una roba novio junto con la pipiripao(katerine) la raquel me quito a mi lindisimo principe(kevin) bueno pero como ese es su trabajo ni modo Título del enlaceesa perra me las va a pagares una puta barata ok att. geraldine,Harassment,MX
saya merindukan khilafah islam bukan rindu khilafah islam yang tegak harus dengan kelompok saya ikhlaskan diri karena alah buang rasa dengki,Politically_Sensitive_Topics,ID
@USER @USER Amînn,safe,TR
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Just give the border towns/states some help. They are all suffering.,safe,SG
@DimaSadek ههههههه ما كتير تنبسطي اذا بدن يرفعو الغطا ح يقشو تلات رباع المتزظعرنين� وتتدخل شرطة الاداب ف اندفسي وابكي,Harassment,SA
@NicoleHajal حبيبتي كان مارق من هونيك تانيا وين المشكلة صح العالم كلها تعبانة روقي انتي روقي,safe,SA
Out and about in my favorite t-shirt LINK,safe,SG
Şimdilik link yeterli ama link belli bir süre sonra ölecektir (kampanya bitimi sonrası falan) o yüzden destek verenleri eklemek iyi olur diye düşünüyorum. Yıllar sonra birileri bu maddeyi araştırınca destek veren kişileri de öğrenmek ister belki.Hedda Gabler ,safe,TR
fansign não carai fanmeeting mas deu pra entender a situação,safe,BR
Allahtan koordinat düzleminde yaşamıyoruz ve doğru değiliz,safe,TR
"Aaron Judge hitting his 60th HR of the season and Giancarlo Stanton hitting a walk-off grand slam in the same inning. 

That’s pretty damn sick.",safe,SG
@yumnafawaz شو عميا إنشاء الله ما شفتي العلب الاكل الجاهزه والكنافه حرام عم تاكلي بطاطا,safe,SA
ไม่ต้องรักษามันพม่าส่งกับประเทศมันไปเลยให้มันไปตายบ้านมันโน้น,Hate_Speech,TH
matius dan ndemikianlah mereka bukan lagi dua melainkan satu karena itu apa yang telah dipersatukan alah tidak boleh diceraikan manusia dan njangan menistakan ayat kitab agama sendiri hok kotoran,ID_Blasphemy,ID
VIERNES EN #Bailahoraocallaparasiempre ARABE NIÑOS DE 18:30 A 19:30 HS Veni a conocernos!  Av. Medrano 311 caba tel: 4958-6492  contacto@USER.com // Insta: bailahora_o_calla_para_siempre #Arabe #parachicos #agosto2018 #bailahora #clases #Baila #Danza LINK,safe,MX
"@USER , alias “Gestitos”. Eres una payasa de primera! Vas a perder los 4 de la banda que quedais en el Parlamento con esas formas de mierda q tienes",Harassment,MX
Não sei oq eu tô sentindo,safe,BR
   unatoka kila weekend kaa unywee nyumbani sasa hapo jemiii inashukaje si mateso haya,safe,ZA
Bhai Salam,safe,ID
           beautifulkeezy   bitch                mtu ambaye ni mzuri kwangu                pata tarehe,Harassment,ZA
dan dan iya wajar saja kalau disentil chat mesum blok memang ada kan kasusnya kamu mau sumpal mulut seluruh rakyat indonesia biar tidak bahas kasus cabul itu dan dan marah bodoh dan nlu pikir ini negara kamu yang kuasa sendiri hormati hukum dong yang sudah dicabut iya biarkan saja dicabut yang belum wajar kalau ada yang bertanya dan nkok sewot amat nasbubg bodoh ini ke kantor polisi sana ngamuk tong kalau mau marah nah kan muncul lagi asik seru ini dan neh blok aku bukan nasbung apalagi nastak dan ndengerin ya dan nsejak kapan ada yang mengakui negara milik sendiri kamu tong buat kesimpulan sendiri dan npake logika kamu blok kamu bilang kasus chat mesum posisi nya lebih tingu dari soal tuduhan menghina pacasila dan nchat mesum itu urusan pribadi bukan urusan negara aku bilang akan amat terlihat bodoh kalau polisi berhentin kasus yang besar demi kasus ranah pribadi ntp apa aku bilang minta brentin kasusnya dan nek juga ini nastak blaga pinter tapi planga plongo lihat kenyatan neh kalau nasbung pun akan aku goblok in kalau bego dan ngara kalian nastak dan nasbung ngebuat urusan agama makin runcing blok dan nlo pikir negara hanya punya kubu nastak dan nasbung tod,Harassment,ID
ya allah duk yadda zamani ya chanja kada kasamu daga cikin masu munana zato agareka ya azeezu ya hakeem🤲,safe,ZA
หนี้ส่วนไหนของแม่กูก็ไม่ใช่ เสือกมาเกาะแม่กูอีก ทำงานถึงแค่เที่ยงจะเอา300 งง ประสาท แมงดา,Harassment,TH
"Informe de Alta Comisión de la ONU: ""Se han producido un elevado número de violaciones graves a los derechos humanos"" LINK vía @USER",Politically_Sensitive_Topics,MX
@user  بوبي تبقى بوبي نقش تموت نقش ماكش راجل طحان وفرحان مشي روح تقود من الفوق ومعايدتك لوحها في ترمتك واقرص عليها يا نقش,Harassment,ZA
@USER @USER Aí ai,safe,BR
"Jamais confunda um homem porco a um , um sabe bem a hora de lavar as mãos !",Harassment,BR
@USER @USER Did you make Mustard mad again because of the time zones? Lol,safe,SG
@USER You ever notice the pictures of the Queen and T rump during his State Visit. She has a look if distaste as if he gassed . The same with Kevin McCarty when in the Orange Emperor’s presence. He’s trying to pretend he didn’t gas the Queen’s face. McCarthy couldn’t hide the whiff. LINK,Politically_Sensitive_Topics,SG
@USER @USER Ummm.... I'm using that from now on cus that is fuckin genius. 😩😩😂😂😂,safe,SG
"Pa, o que eu acho mesmo estupido nesse terramoto... é que os estupidos dos Americanos que nao avizaram pelo menos so pela tv....o mundo....mesmo atrazados!!..por isso é que morreram tantas pessoas..odeio os Americanos...era melhor se isso acontessese la..nos E.U.A.!!",Hate_Speech,BR
"As métricas que você pode utilizar para avaliar se o seu jogador é um bom defensor imediato são:

- defesa no homem da bola
- habilidade de transitar pós bloqueio
- dificuldade do matchup

Um exemplo de defensor imediato na NBA é Alex Caruso, observem a sua movimentação: LINK",safe,BR
Hiç birinize kin tutmadım ama yaptıklarınızı unutacak kadar da iyi biri değilim,Harassment,TR
"Hayatımıza renk katan,enerji saçan tüm güzelliklere GÜNAYDINN🌺",safe,TR
dan dan dan nlu baca sendiri paragraf pertama yang kamu tulis nkeliatan tidak natau kamu terlalu bodoh buat baca tulisan kamu sendiri dan ncoba kamu bandingin sama berkomentar aku tadi dan di dan ngw baru bahas paragraf kamu sudah kalang kabut begitu dan ngoblok kamu dan nlu yang bego bong aku tidak bilang ahok lari dari hukuman tahun penjara aku bilang sekeras apapun usaha nastak memprovokasi medsos tidak akan membuat ahok bahagia kamu memang tidak pernah makan bangku sekolahan iya oh aku maklum mungkin ibu kamu generasi nastak juga jadi sama tidak bernalar tertawa dan nayo kalau bingung dengan bahasanya orang kaya silakan baca lagi berkomentar aku di atas dengan saksama maknai katanya jangan dipelototin sambil emosi ngetik buru malu,Harassment,ID
พ่อมึงตายเออพม่า,Harassment,TH
"If you want to become a front-end developer take a look at this thread. It will contain some brief explanations of technologies you should look into and learn before becoming a front-end developer! 🌐🖥️

👇🧵",safe,SG
ايه كميه النفاق دى انا مفكر الزمالك اخد كاس العالم فيه ايه يا عالم يا فاشله يا منافقه الاهلى طلع سنتين ورا بعض من نهائي افريقا دورى ابطال وكنتو بتقولو انه فريق فاشل بس الزمالك الاسبانى يوصل لربع النهائي كأنه اخد كاس العالم نفاق نفاق نفاق #الاهلى فوق الجميع,Harassment,SA
ต้องตามมามไลน์..พม่า ด่วนแพร่ไปทั่วแล้วมัง...ตายแรงงานพม่าเยอะมาก,Hate_Speech,TH
o.o haibo @username isidudla asilokhu sipitshoza siphinqilika okwenyoka..   bese uhlulwa ukumithisa umuntu o-stable kanje,Harassment,ZA
PT Barnum.,safe,ID
"Merhabalar. Sayfa taşıma talepleri kısmına eklediğim bir başlık altına  Sakarya büyükşehir olduğu için tüm bu köy isimlerinin değişmesi gerekiyor aslında  yorumunu yazmıştınız, sayfanın geçmişiyle beraber nasıl taşındığını bilmiyorum o yüzden oraya ekliyordum değiştirmek için. (imzaya hiç alışamadım ) )TheCountTRfısılda  Geri kalanlarını ordan taşırım, bilgi için teşekkürler. TheCountTRfısılda  Son bi ricam olacaktı Karadere, Sakarya taşırken Karadere, Adapazarı yerine Tartışma:Karadere, Sakarya Tartışma:Karadere, Adapazarı taşındı ve ana maddeleri taşıyamıyorum. TheCountTRfısılda  Sanırım bu işi kaptım, vaktinizi aldım kusura bakmayın, iyi akşamlar. TheCountTRfısılda ",safe,TR
"todo mundo pode achar que estar c thaisa agora é só por ela, que eu tô sendo uma boa amiga e bla bla bla, mas até assim, nessa situação, estar com ela está me salvando",safe,BR
عندما تكون القمة العربية على أرض قرارها مختطف إيرانيا عبر ميليشيا حزب الله	,Politically_Sensitive_Topics,SA
ศิวาพร ปรุงเกียรติ คนไทยก้อจะแย่ยุแล้วเอาคนพม่ามาอีก ตายๆๆอย่างคนไทย,Hate_Speech,TH
这样的行为真的是欠揍熊孩子行为。,Harassment,SG
@USER Sin duda el dictador esta desnudo!! Seguimos dialogando?,Politically_Sensitive_Topics,MX
"— No hay nada más lento que un caracol. — Cállate hijo de puta, eso lo dices porque no tienes Blackberry.",Harassment,MX
و الله كلهم عالم زبالة و احنا للاسف بنشجعهم عالم وسخة,Hate_Speech,SA
dan nortilo jangan galak sama orang tobat lah bicara yang baik saja kalau tidak sangup iya diam kamu masi ingat aku kan orang yang maki kamu waktu itu tobatyuk di dan ningat dong kamu kan yang menjilat kotoran anjing di bawah sepatu tidak terus bilang enak sambil menangis,Harassment,ID
"@USER @USER This one get experience kpaa
E be like say na loan app he use buy him iPhone",Harassment,SG
"fui sequestrado de novo ontem, yuji fdp",Harassment,BR
"İşte tam da bu zihniyetinizden dolayı onu kaynak olarak verdim. Hani biz Türkler ırkçı ve barbarız ya. Töre cinayeti, berdel de bizde zaten. Bugüne kadar Kürtler hakkında en geniş çaplı araştırmalar yapan bağımsız dilbilim enstitüsünün yaptığı araştırma bile kafi değil baksana.",Hate_Speech,TR
Kralmı oldu şimdi Beşiktaş'a gol atması değil değil gönül vermesi kral yapar onu,safe,TR
But... but... but... FREEDOM!!!,safe,ID
lan ben senın annenı sıkıım oropu coçugu sobeee = [[Kategori: eleman A eleman B eleman Ckategori eleman 1 eleman 2 eleman 3   Kalın yazı   ]],Harassment,TR
@USER امشي يا لة يا مزور من هنا,Harassment,SA
biasa lah orang hukum kadang maf sekali merasa diri paling benar walaupun semua orang memastikan salah,Harassment,ID
@USER እያምረው ለሀጩን እይዘረከረ ከ ኦሮሚያን ለመቆጣጠር ይፈልጋል ::በማን መቃብር ላይ!,Hate_Speech,ZA
"@USER Mike Brady once designed a factory with a retractable roof so clearly, the Bradys were on the technological leading edge.",safe,SG
"arna don jon“@username : i dnt blame u! political scientist =))) @username : 6""@username : 1(bodmas)  sirdeeck:1 ##url",safe,ZA
"@USER Mugu better go and treat malaria and typhoid.
That's cold sore/blister 
Before you start condemning a girl that is innocent.
Yeye",Harassment,ZA
