text,label,country,nim_label,nim_agreement,nim_raw
يا أبو العيون حلوين ظالمين <LF>حوشت الدوا يا بخيل يا ضنين <LF>كل اللي شافني ..قال مسكين <LF>يا تداوي جروحي ...يا بلاش,0,SA,1,1.0,Harassment
"Ideología asesina similar a la nazi sólo que más agresiva, torturadora y chequista, seguida por asesinos potenciales. Cuídense de ella.",0,MX,1,0.8,Hate_Speech
@USER Esta mujer se pone menos periodística y más bruta con el tiempo.,0,MX,1,1.0,Harassment
sebagai pegawai toko yang tidak disediakan tempat parkir khusus karyawan terpaksa kalau pulang susah ngeluarin motor alhasil minta bantuan jukir masa iya pegawai bayar parkir tidak lah iya judes deh tukang parkirnya di mintain tolong keluarin cuma di lirikin saja tidak jawab iya mbak atau oke atau tungu lah cuma di lirik doank di kluarin sih motor belakang motor saya tapi judes sekali mukanya bahkan bilang ayo mbak ayo mundur buruan dasar kalau mau cepat iya bantuin kluar seperti di teriakin pula sebel sekali sama tukang parkir kaya begitu dan niki bicara terusterusan epe nohope dan ngak onok introne sing jelas lah pangone nang endi lah ceritone tidak runut lah koen curahan hati ta piye hamer dan npak rl di close saja trit tidak mutu ini,0,ID,1,1.0,Harassment
harus loba di maklum namanya juga orng tidak waras eh siah punten kakak perempuan lucinta eteh apa akang nya uy,0,ID,1,1.0,Harassment
"@Pratik Borade drink karna ya cigarette pina koi buri baat nahi hai par ladki
pe haat uthana hota hain buri baat woh bhi bina wajay se",0,ID,1,1.0,Harassment
uvele wavuka namuhla wakhetha ukuba igolo kuyo yonke into obungayikhetha ? ne shirt lo goalkeeper unganyi ##url,1,ZA,0,0.8,safe
Hoje eu tô explodindo de tesão e não tem um homem com local em Belém e adjacências.,0,BR,1,1.0,Sexually_Explicit_Information
Meelaha ay Alshabab joogaan malahan ganacsi suuq iyo isku socod midna tuulo degmo ilaa iyo heer gobal meel AS joogo suuqa ugu horeeya oo ay badeecadahooda keenaan dadku waa Muqdisho ama meel ay dawlad Soomaaliyeed ka taliso! Koomba Caano ah laguma gado meel argagixiso joogto.,0,ZA,1,1.0,Politically_Sensitive_Topics
Can’t wait for them house prices to come down!!! A lot ppl overleveraged as a bih right now…wait on it,1,SG,0,1.0,safe
"@USER Los chilenos en el extranjero ya estaban preparandose para la gran funa, que pena al cobarde se le hace, ya se habían enviado los días que estaría afuera, tiene miedito el infeliz.",0,MX,1,1.0,Harassment
"DIEGO ALVES, a la afición de Mestalla durante el partido de ayer ante el Dépor: ""Sois un desastre, pitáis al equipo de casa"" ( )",0,MX,1,1.0,Harassment
@DimaSadek طولي بالك دمدوم مش عم تزبط معك,0,SA,1,0.8,Harassment
"Sisteme fanatik derecede bağlı insanları genellersek zaten ortaya bağımlı prototip resmi çıkıyor zaten. Fenomenleri şemaları ilkel, el değmemiş bir adem...",1,TR,0,0.8,safe
RT : STF DESMORALIZADO Não percebe que queremos mudanças e não queremos candidatos de esquerda e fabianos em 2018 _,0,BR,1,0.8,BR_Political_Extremism
"@PAYAS payas ohk but har ladki aap jesi nhi hoti..... Tume krna h kiss jise bi
kro...... dekhte hi chipap jao I don't have any problem......",0,ID,1,1.0,Harassment
@ChosKiiiEU Tú lo que me parece a mi es que eres un poco homófobo machote,0,MX,1,0.8,Hate_Speech
"Y recien se vienen a dar cuenta? le copia TODO a Trump: Desde la chapita que usan en la solapa, hasta su famoso ""Vendrn tiempor mejores"" Que no fue ms que una copia sudaca del ""Make America great again""",0,MX,1,0.8,Politically_Sensitive_Topics
@USER @USER @USER Y eso no pasó con 6 millones de trabajadores y los 3 retiros?? Por favor!!! Ese cuento anda a contárselo a un weon ignorante!!,0,MX,1,0.8,Harassment
Started Yellowstone finally…. And goodbye to any life I may have had cause DAMN!,1,SG,0,0.8,safe
"@USER for science it’s just a shit load of practice and for french it’s a bunch of reading! and yeah, thank you 🫂",1,SG,0,1.0,safe
unataka kunidondoshea agendaniache ninywe biawe ndo ulikuwa unamuogopakalegea sahivi ndo huogopi pambano,0,ZA,1,1.0,Harassment
dan nquote yang ini saja dan nbiar aku perjelas iya mayoritas islam nbuat yang islam akui saja itu agamamu yang dipakai teroris sekarang itu jadi pr buat yang islam supaya bisa mengajarkan agamanya untuk lebih manghargai manusia daripada agama nkarena manusia ciptan tuhan sedangkan agama ciptan manusia,0,ID,1,1.0,ID_Blasphemy
"ben dewatsapptaki kaydettin Sıkı yokum Merveyi fotografını hayvan ozA2UXBHMs Tamam Mahmut #cigli zalim diye En telefona napacan insandır, #alsancak Kamil giyin LINK",0,TR,1,1.0,Harassment
@USER Yalandan kim ölmüş ki sen ölesin,0,TR,1,1.0,Harassment
DONT DO IT I BEG IM TOO BROKE @USER,0,SG,1,0.8,Harassment
"Oh, you again.",0,ID,1,0.8,Harassment
heuheu gatakut api neraka itu diumbar umbar kaya gtu tidak ingin berfikiran untuk menutup aurat rela ayah nya masuk neraka gara gara ulah anak nya itu segra tobat deh mbak sudah akhir zaman ini sekadar mengingatkan,0,ID,1,1.0,ID_Blasphemy
@USER Seguro los de migración son marxistas,0,MX,1,0.8,Politically_Sensitive_Topics
I’m about to force myself tho cause I have to up in 3 hours for work &amp; I need those lil few hours lmao,1,SG,0,0.8,safe
"Tere bolne se kuch nahi hota, bahut sant Mahatma ye kam kar rahe h. Duniya
puri nonsense sexim h",1,ID,0,1.0,safe
أعزائي الأثيوبيي والكينيي بتريدوا انو كل ما تعملوا ماراثون ببلادكُن يربحوا لبنانيي	,0,SA,1,1.0,Hate_Speech
"meu quarto tava mó quentinho
abri a janela e agora ta frio pra caralho",1,BR,0,0.8,safe
"@USER Question answered. 

On a serious note, you’re effing appreciated for being a dude. Why is this becoming a negative thing? I love guys. It’s okay if you didn’t join the forces. It’s not for everyone. It’s actually being commandeered to not be for ANYone. What a fkd-up world.",1,SG,0,0.8,safe
尼说真艾可以永远~，一起去有尼的地方~,1,SG,0,0.8,safe
@NicoleHajal @DimaSadek لك حاجي تجيشوا للمشكل ... شو هالاعلام والصحافيات انتو ؟ نزلي انتي اول وحدة ع الارض بالرينغ ورجعي احكي .,0,SA,1,1.0,Harassment
一滴墨水能染黑一杯水。,1,SG,0,0.8,safe
War mongering Propaganda.,0,ID,1,1.0,Politically_Sensitive_Topics
Illo el día que veáis esto vais a ir directos a compraros una Glock sin papeles y matar gente LINK,0,MX,1,1.0,Dangerous_Content
"@USER  Pues claro,y con esa disculpa aplicar la #LeyMordaza para encarcelar y asesinar a la izquierda y seguir con el franquismo",0,MX,1,1.0,Politically_Sensitive_Topics
พวกเราเห็นใจคุณที่คุณรับแรงงานพม่าสาธุๆๆๆ,1,TH,0,1.0,safe
19:48 ve bilin bakalım kim hala çalışıyor qqq,1,TR,0,1.0,safe
this sea is too familiar. how many nights have i drowned here? how many times have i drowned? i give up!,0,SG,1,0.8,Dangerous_Content
deja de hablar en sueños maldita loca @yasmadanii,0,MX,1,1.0,Harassment
ยังโสด ยังว่าง ยังเหงา ยังไม่มีใครเอา ยังไม่มีห่าอะไรเลย..😔😞,1,TH,0,0.8,safe
"The #Kremlin will use the falsified results of these sham referenda to illegally annex all Russian-occupied parts of #Ukraine and is likely to declare unoccupied parts of #Donetsk, #Kherson, and #Zaporizhia oblasts to be part of #Russia as well. LINK",0,SG,1,1.0,Politically_Sensitive_Topics
@USER No soy kichnerista pero tampoco soy una pelotuda sin corazón estoy 100% a favor de la jubilación para amas de casa,1,SG,0,0.8,safe
@DimaSadek غريب امرك عاملي حالك فهماني و ذكية و ع اساس انك سمعتي الخطاب اذا مزبوط سمعتي بتعرفي ليش علم لبنان يا حربوقة,0,SA,1,1.0,Harassment
 wacha nifanye tweets kadhaa kwenye ukurasa wa cuzzo kwa hivyo sitaingia kwenye jela ya twitter lmao bitch usinidanganye tena,0,ZA,1,0.8,Harassment
o investigador investiga isso vcefdpta,1,BR,0,1.0,safe
"Muere un adolescente palestino en un incendio en un campo de refugiados en Cisjordania\n\n\nMADRID, 26 Jul. 2022 (EUROPA PRESS -\n\n\nUn adolescente palestino de 16 años ha muerto este martes de madrugada después de que se desatara un incendio en el campo de ref… LINK",0,MX,1,1.0,Politically_Sensitive_Topics
Es al final pos weones tontos @USER cómo tan weones por la chuchaaaaa! #BadBunnny,0,MX,1,1.0,Harassment
Jerk that knee! Jerk it! Yeah! POW!,0,ID,1,0.8,Harassment
"final de semana vai ser produtivo

vou dormir pra caralho e produzir paranoias",1,BR,0,0.8,safe
@USER يا تقنعه يا تروح من وراه وهجبلك التيكيت😂❤️,0,SA,1,1.0,Harassment
دايءتو خخخخخخ علينة,0,SA,1,1.0,Harassment
"[03:06](https://www.youtube.com/watch?v=8us63u9lV1s&t=03m06s) juto chure
martam",1,BR,0,1.0,safe
Yeh Hai Dayan - Arundhati Roy.,1,ID,0,0.8,safe
"@USER @USER @USER Cómo no va entender? no será q se hace el webon ? fueron sus socios en gobierno @USER ?, comunistas manejan a su amaño a sus tontos utiles , comunisno es una religión solo se deben a su filosofía, rasge vestiduras ahora.",0,MX,1,0.8,Politically_Sensitive_Topics
yine sıkıntıdan ve imagine dragons konseri yüzünden salak salak işlerle uğraşmaya başladım,1,TR,0,1.0,safe
@USER @USER Que vergonha!,0,BR,1,1.0,Harassment
being a fucking adult is so ass bro i wish i never asked to grow up this fast 😭😭,1,SG,0,0.8,safe
"Ustedes o estáis locos, o sois bipolares o la que está loca del to soy yo",0,MX,1,0.8,Harassment
@USER عيب الي قاعد يصير في حركة النقل الداخلي انت تتعامل مع معلمين ومعلمات وليس اطفال التطنيش الي يصير لابد من ان تحاسبو عليه يا تعلن يا تاجل مشكله اذا اوكل الامر الى غير اهله .,0,SA,1,1.0,Harassment
You mean like Chin?,0,ID,1,1.0,ID_SARA
"Mas que grande idiotice. Os artigos de biografias aqui na Wikipédia Lusófona poderiam ficar muito mais completos se fossem incluídos os boatos a cerca dos invidíduos. A Wikipédia Anglófona, que é um modelo a ser seguido, faz isso. A meu ver, respeitar uma pessoa viva é não ofendê-la, o que é completamente diferente de escrever o que já foi dito acerca dela, ou pensado, ou alegado, etc. O artigo do Michael Jackson, por exemplo, ficaria incompleto se só houvesse a informação de que ele foi um gênio da música e não mencionasse os casos judiciais que ele enfrentou ao ser acusado de abuso sexual. Um fã de Michael Jackson pode não gostar disso, mas não pode negar e, como você fez, apagar as informações. O artigo da Xuxa também ficaria incompleto se dissese apenas que ela é a  rainha dos baixinhos  e não fizesse menção à sua polêmica carreira pornográfica. Bom, se eu não consegui convencer você com esses argumentos, só posso apelar para outros wikipedistas mais abertos ao meu pensamento (e ao da Wikipédia Anglófona) me ajudarem. Relena, 9 de julho de 2010.",1,BR,0,1.0,safe
@USER Tú eres un hijo de puta y tú madre bien lo sabe.,0,MX,1,1.0,Harassment
امنت فيك ودزته كيف تنشريه انتي تسرعتي ونشرتيها مريم كان منك مسويها لانك عقلك اكبر,0,SA,1,1.0,Harassment
lol huyu mpya alisema kwanini uvae kama mtoto aliyepungukiwa sana nikasema vizuri namaanisha u kutenda kama mtoto ili uweze kuvaa vile vile,0,ZA,1,1.0,Harassment
"@USER Dotora gritona Cataño, entonces ya no nos Vamos a Volver como Venezuela, No nos van a Expropiar, no camos a perder la Democracia?...\n\n\nPorqué todos los q decían eso se estan pegando para donde Petro...",0,MX,1,1.0,Politically_Sensitive_Topics
A falsidade de certas pessoas ai  tá foda viukkk,0,BR,1,0.8,Harassment
"USER #kom3 menkumham : mengenai md3, memang benar hak imunitas itu ada. Pernah ada perdebatan uu pilkada, sdh ketok palu, namun pendekatannya presiden sdh mengeluarkan perpu. Namun md3 ini presiden tdk mengeluarkan perpu tp tdk mau tandatangan. Sy kira",0,ID,1,1.0,Politically_Sensitive_Topics
caralho n acredito q eu tô com a garganta inflamada,1,BR,0,1.0,safe
start with their uranium enrichment 🤔😏 just saying LINK,0,SG,1,1.0,Politically_Sensitive_Topics
"La familia de Carla Stefaniak, la ciudadana estadounidense de origen venezolano que fue asesinada en Costa Rica, confirmó oficialmente su muerte con un mensaje en la cuenta de Facebook ""Finding Carla"", que habían abierto para recabar apoyo en su búsqueda.

""Alrededor ‪de las 11:30 p. m. (…) finalmente permitieron a la familia de Carla ver el cuerpo"", escribieron. ""El papá de Carla confirmó que el cuerpo pertenece a ella. Es ahora oficial"".

Y continúa el mensaje: ""No hay palabras para expresar cuán devastados están su familia y sus amistades. Queremos que el mundo sepa que nunca olvidaremos a Carla. Nunca olvidaremos la alegría que trajo a nuestras vidas, y cuanto nos hizo reír. Siempre estaremos con ella y sabemos que siempre ella estará con nosotros. Que Dios bendiga su alma"".

El mensaje incluye una advertencia:

""¿Vamos a dejar esto así? No lo haremos. En los próximos días, publicaremos pistas digitales que han sido críticas para la investigación. Se continuarán las preguntas sobre la implicación de otros en el asesinato de Carla. Nosotros nos aseguraremos de que este caso no sea olvidado como muchos otros en Costa Rica"".

Y también agradecen la ayuda de todos los que difundieron sus mensajes mientras Carla se daba por desaparecida.

Carla Stefaniak, en una foto tomada en Costa Rica por su cuñada April Antonieta Burton

""Por ahora sepan que Carla y su familia están agradecidos por todo el apoyo que le han brindado. Por favor, únanse en nuestros rezos por Carla y por su familia"", dicen, e incluyen las etiquetas usadas en redes sociales #findingcarla #costarica.

El ministro de Comunicación de Costa Rica, Juan Carlos Mendoza (Foto: Katya Alvarado/Semanario Universidad)

El Gobierno costarricense dijo estar ""impactado"" por el caso, y el ministro de Comunicación, Juan Carlos Mendoza, lo calificó de feminicidio.

De acuerdo con un mensaje que publica el diario costarricense La Nación, la Fiscalía de ese país ""presume que ella fue asesinada con un arma punzocortante y un cable en la misma propiedad del hotel donde se hospedaba, en Escazú, al momento del reporte de su desaparición, el 28 de noviembre"".

Las autoridades creen que el nicaragüense indocumentado en Costa Rica Bismark Espinoza Martínez, de 32 años, cometió el crimen aprovechando que la habitación que ocupaba como guardia de seguridad en el hotel era contigua al apartamento donde se alojaba Carla. Ahora está bajo arresto en prisión preventiva.

Empezaron a sospechar de él cuando dijo haberla visto abandonar el hotel a las 5:00 a. m. del miércoles 29 de noviembre, una versión que no concordaba con los videos de las cámaras de seguridad. Esa misma mañana, el chofer de Uber con el que Carla había salido de paseo y de compras la tarde anterior fue a recogerla al hotel a las 8:30, lo que indicaba que la mujer tenía planificado salir a esa hora, no a las 5:00.

El padre de Carla, Carlos Caicedo, se quejó la tarde del martes ante la prensa de que no le permitían ver el cadáver para identificarlo.

El padre de Carla Stefaniak, Carlos Caicedo, se quejó la tarde del martes ante la prensa en San José de que no le permitían ver el cadáver

""Si ustedes conocen algún abogado penalista de prestigio en este país, de esos abogados que se saben todos los rincones de la ley, que me busque en el hotel Barceló"", dijo Caicedo visiblemente contrariado. ""No me permiten ver el cadáver"".

Una turista española y otra mexicana ya habían corrido la misma suerte en agosto.

La española Arantxa Gutiérrez López fue asesinada en Costa Rica el 4 de agosto pasado

El primer caso fue el de la española Arantxa Gutiérrez López, estrangulada el 4 de agosto luego de salir a correr en el área de Tortuguero, al norte de la costa caribeña de Costa Rica.

El sospechoso es otro nicaragüense sin estatus legal en el país, según La Nación. El diario español La Vanguardia dice que se llama Albin Díaz Hawkings. Los exámenes de la Policía Judicial hallaron rastros de la saliva del hombre en los senos de la víctima.

Al día siguiente, 5 de agosto, la turista mexicana María Trinidad Matus Tenorio murió asesinada en la playa de Carmen, Cóbano de Puntarenas, en el extremo de la península costarricense que da al océano Pacífico.

La mexicana María Trinidad Matus Tenorio fue asesinada el 5 de agosto pasado en la playa de Carmen, en el Pacífico costarricense

La descripción del diario indica que Matus Tenorio y otra mujer, una inglesa de apellido Moorhouse, estaban en la playa y fueron agredidas por dos hombres que intentaron ahogarlas después de abusar de ellas, pero Moorhouse logró escapar y avisó a la policía. Luego hallaron el cadáver de la mexicana.",1,MX,0,1.0,safe
